uri,text,handle,labels,like_count,quote_count,repost_count,sentiment
at://did:plc:c6u4daojklr2dotf6zcxfubu/app.bsky.feed.post/3lbxcbko4vs2j,"This little angel got her vaccines Monday and was sick for 36 hours. Someone tell RFKJR, that’s how vaccines work, even in dogs! 🤯. She also drinks fluoride water and hasn’t spontaneously combusted or whatever he’s spouting 🙄🫣👈🏻🤘🏻 #lucylou",rachelabell.bsky.social,[],0,0,0,-0.5562
at://did:plc:44ttjyejgdf3elsf7hu4a3si/app.bsky.feed.post/3lbxc7uzszs2i,"New boss at the NIH

Jay Bhattacharya authored the Great Barrington Declaration, calling to let the Covid virus spread, in October, 2020. 

The signing was celebrated with champagne while ICUs were overflowing with the dying and there were no treatments, vaccines, Protective gear",artcap.bsky.social,[],1,0,0,0.8316
at://did:plc:b34qscz2xl2iggohmkni4wyj/app.bsky.feed.post/3lbxc7udtvs2i,"CRISPR is not subtle! I don't know offhand every tech innovation of the last 30 years, but I'd be willing to bet there are quite a number of other earthquakes. Actually mRNA vaccines - there's another one.",blherrou.bsky.social,[],0,0,0,0.4515
at://did:plc:w2ju7wvppfs4ogf3rimgre34/app.bsky.feed.post/3lbxc6ar4o22h,"“Looking for science based discourse” 

*the discourse is just about being anti vaccines and medicine out of hatred of ADHD and autistic people*",herooftim.bsky.social,[],9,0,1,-0.7579
at://did:plc:2uixaitqztxemkldmpb3zeb7/app.bsky.feed.post/3lbxc4pzkg22d,"x.com/peterhotez/s...

Except..i develop low-cost, often patent-free vaccines for people who live in poverty in low-income countries. Vaccines for people who could not afford them otherwise. We pioneered a model that actually bypasses big pharma, 100 million doses administered so far and counting…",sankalots.bsky.social,[],1,0,1,-0.5106
at://did:plc:gflzgmlssvs5rdfgvmeodxba/app.bsky.feed.post/3lbxc3uulrk2u,"""Trump names COVID lockdown critic Dr. Jay Bhattacharya as pick for NIH director.""

First he nominates a guy, RFK Jr., who promotes scientifically debunked claims like vaccines cause autism, fluoride is poisoning the public water system & AIDS isn't caused by the HIV virus.

Now this guy.",ryan1933.bsky.social,[],0,0,0,-0.25
at://did:plc:ngwyixdig2ibrkgnth6plv4m/app.bsky.feed.post/3lbxbvosu5s2p,Update vaccines and make sure passports are current. Take care of any pending medical needs. Stay as healthy and active as possible. Stock up on masks.,ironicpollyana.bsky.social,[],3,0,2,0.872
at://did:plc:vjlvdp3mjtllpstxz5ecjgie/app.bsky.feed.post/3lbxbuwhnlk2h,"I got into an argument once and the person tried to say that with modern medicine this never happens. I laughed inside so hard because of the irony. Not only does it still happen, but I found it funny how they attribute to modern medicine this claim and refuse to believe them with masks/vaccines!",jmitchtheblue.bsky.social,[],0,0,0,-0.2911
at://did:plc:ciyfb2z3gmecwoo5bmk6x5sg/app.bsky.feed.post/3lbxbtkj4sc2i,"When COVID hit, my BFF's elderly FOX viewing aunt and uncle eschewed masks, precautions, and vaccines. They ended up getting so ill with COVID, unable to live as they used to, that a daughter had to move in to take care of them since then.",libbyblack.bsky.social,[],1,0,0,-0.1069
at://did:plc:xnykasi4s2xsa5skwyns6pqf/app.bsky.feed.post/3lbxbt2egmk24,"A slight adjustment:
The Left: People matter, and deserve empathy.
The Right: People are chattel, and we must extract money out of their labor, and when they are old and weary, kill them by making Medicare/Medicaid/Social Security cuts. If we need healthy ones dead, we'll lie about vaccines.",forever-kamala.bsky.social,[],5,0,0,-0.8442
at://did:plc:pr7nqki57wjq2dcchxbtomte/app.bsky.feed.post/3lbxbsyipic24,"If you need vaccines:
Flu
Covid
RSV
Pneumonia 
Shingles 

Please make an appointment with your pharmacy and get them done. Shingles is in two parts several months apart so we are getting close to 1/20/25 on that one.

Please protect yourself and your family.",calm77.bsky.social,[],0,0,0,0.5574
at://did:plc:la37iif4dob3cv5ifeudcxtj/app.bsky.feed.post/3lbxbswsvsk2p,"Do flu vaccines work?

Yes. Annual flu vaccines prevent hundreds of thousands of cases of flu and save thousands of lives every year.

Read the full post here: 
thosenerdygirls.org/flu-vaccines...

#ThoseNerdyGirls #fluvaccines #vaccineswork",thosenerdygirls.bsky.social,[],30,0,15,-0.2023
at://did:plc:4ig3dftpeuqoeapdboku3xsq/app.bsky.feed.post/3lbxbofug6222,"The post goes on to say how RFK Jr. was right about the covid vaccines and blah blah blah and it even ends with a “here’s the article for you to read  ::article link::”

The linked article DOES NOT have A SINGLE WORD in common with the post, yet this post has been shared HUNDREDS of times. 2/",romakong.bsky.social,[],0,0,0,0.0516
at://did:plc:4ig3dftpeuqoeapdboku3xsq/app.bsky.feed.post/3lbxboftvks22,"My uncle shared a chain post on the fam’s whatsapp w/a link to a foxnews article. The post (a supposed Spanish “translation” of the piece) reads “SCOTUS rules covid vaccines aren’t vaccines”, but when you go to the article it says “NY Supreme Court reinstates workers fired for being unvaccinated” 1/",romakong.bsky.social,[],0,0,0,0.1779
at://did:plc:u5br3dz2gb2e7qxxbwshig2w/app.bsky.feed.post/3lbxbk3iisk2j,"Americans are not getting seasonal vaccines ahead of the holidays, via @washingtonpost.com 

“Vaccine hesitancy, already a concern before 2020, worsened during the coronavirus vaccination campaigns and has affected other routine vaccines, experts say.”

A country of idjits, in my humble opinion.",jesterholm.bsky.social,[],6,0,0,-0.4215
at://did:plc:4xaad7thmc4uqdhefbq6vizm/app.bsky.feed.post/3lbxba5xy3k2m,he thinks vaccines are a myth and cause autism. he's a fucking idiot. that's really the sole reason why,johnbull.social,[],2,0,0,-0.5563
at://did:plc:p5qyunvk67vzdc54yamf3woe/app.bsky.feed.post/3lbxb7xugbk2t,"Yes. I saw an immediate and unscientific alignment from the medical sector after vaccines and paxlovid were out around this idea of “we have the tools” that pushed the cautious and vulnerable out.

But it was the majority of leftist going along with it that doomed me out the most.",solarpunkfox.bsky.social,[],3,0,0,-0.765
at://did:plc:qrwpezj2u3w4txcupdcklral/app.bsky.feed.post/3lbxb7amte22b,"The guy is a certified fruitcake. This is someone who used to be a respected environmental attorney, now nuts. He wants to curtail ALL research into vaccines for 7 years. It doesn't take a genius to know that vaccines have stopped the spread of diseases common in my generation. Sickening idiot.",tuckertown.bsky.social,[],0,0,0,-0.7783
at://did:plc:slwpvr5uwq7dqv4nur35dlji/app.bsky.feed.post/3lbxb73ldf22i,"Almost 30% of N.B. kindergartners not fully vaccinated even though 9 childhood vaccines have been mandatory for school admission since 1982. As of Nov. 20, there were 44 cases of #measles in the province, most in young people.   www.theglobeandmail.com/canada/artic... via @theglobeandmail.com",picardonhealth.bsky.social,[],47,4,30,0.0772
at://did:plc:fol4pgmcasvzne5v3zz5hrgk/app.bsky.feed.post/3lbxb6i7blk2e,"is this an ad?

do you have any conflicts of interest?

do you receive money for promoting vaccines?",elefante-garcia.bsky.social,[],0,0,0,0.533
at://did:plc:wtonzz3kejo5dbrnshen5und/app.bsky.feed.post/3lbxb4rep422l,“I’m not arguing with someone who doesn’t know that vaccines don’t work like that.”,dopegirlfresh.bsky.social,[],12,0,0,0.6098
at://did:plc:552sc7gcxtf5adkn7p3nmxpz/app.bsky.feed.post/3lbxb26ttc22x,"#Debunked: The Polio Vaccine and HIV Link

historyofvaccines.org/vaccines-101...",killian-e11i5.bsky.social,[],0,0,0,0.0
at://did:plc:bq2uwqpssi47aw6b5qdai7ce/app.bsky.feed.post/3lbxayehfas2j,"What the heck is this nonsense?
COVID vaccines aren't a must because the virus is more understood than it was in 2023?!

And why isn't there a reporter's name attached to this story?

There's a big disconnect here. Flu vax is a must, but COVID isn't. That makes zero sense

www.cbc.ca/kidsnews/pos...",jamesmacknz.bsky.social,[],3,0,3,-0.5711
at://did:plc:y4wuzogh5effump5pslykab4/app.bsky.feed.post/3lbxaxlg5m22n,"Any idea why they are only now ramping up production of vaccines with this strain, despite the fact that this strain has been circulating (and going to more states) in dairies for at least a year.",karakarlson.bsky.social,[],1,0,0,-0.128
at://did:plc:lfolpuxu3whogto2u5bx6na3/app.bsky.feed.post/3lbxascwob22r,"Vaccines save lines, example No. Too-Many-To-Count

www.sciencenews.org/article/cerv...",granitegeeknh.bsky.social,[],2,0,2,0.4939
at://did:plc:aov2lruwdx4sqqmpddsbgtyy/app.bsky.feed.post/3lbxanuhdt22f,"Boys became eligible for #HPV vaccines later than girls, so the data are lagging, but I expect we'll see a drop in oral & anal cancer rates in younger cohorts too.",lizhighleyman.bsky.social,[],3,0,0,-0.8834
at://did:plc:qsl6pvo7t223fwwc67ias3dx/app.bsky.feed.post/3lbxanapnxc2u,"Vaccines are one of those inventions that have changed the course of mankind; 
like the wheel or the lightbulb (changing night into perpetual day). 
Vaccines have saved literally hundreds of millions worldwide - and they're relatively recent inventions. 
Truly amazing!",rickmazzoli.bsky.social,[],0,0,0,0.906
at://did:plc:qt3qmsd7ste3zhzoo3p7bkkk/app.bsky.feed.post/3lbxam7awbs2t,"That's how I build my immune system, not vaccines😍! (Its depressing many rightly thought I was serious)",dragoninadisco.bsky.social,[],0,0,0,-0.538
at://did:plc:aov2lruwdx4sqqmpddsbgtyy/app.bsky.feed.post/3lbxalf3gi22f,"Excellent news. We've seen data from other countries (eg Scotland) showing that the age cohort eligible for #HPV vaccines had not only lower infection & dysplasia rates, but also lower cervical cancer rates. Now we have that data for the US.

www.eurekalert.org/news-release...",lizhighleyman.bsky.social,[],18,0,6,-0.7967
at://did:plc:5wnedh4gzhlubbjvbvw5cyqm/app.bsky.feed.post/3lbxajv77a223,"My favorite is when they try to counter ‘the right is being blatantly authoritarian’ by saying ‘WELL THE LEFT HAS BEEN AUTHORITARIAN TOO’.

And then point to vaccines as being authoritarian.

Tell me you don’t know history without telling me you don’t know history.",bearlyholdingback.bsky.social,[],0,0,0,0.4588
at://did:plc:c4fquw5rojew4w4xjedggcaz/app.bsky.feed.post/3lbxaiyfypk2q,"Just got my vaccines updated, and a new anxiety medication prescription.

2025 is going to be juust fiiine...",coseulidi.bsky.social,[],1,0,0,-0.1779
at://did:plc:rqsyfyi66zrxl2hwe2k5aoyi/app.bsky.feed.post/3lbxaixhm2k26,"Fuck right off with your bullshit headline and your bullshit report and your wasting money on a bullshit inquiry. 

We saw fewer people die during lockdown and fewer people get sick after vaccines arrived. It worked and we should not forget that. Science, FTW.",paulbrislen.bsky.social,[],132,1,25,-0.9657
at://did:plc:7neiufeyduiureodjtvx76ef/app.bsky.feed.post/3lbxaituhic2r,What flips me out about a lot about my fellow bodyworkers is that they buy into vaccines are bad etc. My fellow bodyworkers seem o believe a lot of conspiracy theories like Bill Gate wants to put chips in our arms?,boisebodyworker111.bsky.social,[],1,0,0,-0.6597
at://did:plc:2zfpmhvcfyxhxu67xmbjebyy/app.bsky.feed.post/3lbxailsqg22o,Got the first of two vaccines against pneumonia this morning. Prenar $130. Health care in Canada isn't free but it is mostly affordable. 💉,unionwoman226.bsky.social,[],16,0,1,0.0642
at://did:plc:fol4pgmcasvzne5v3zz5hrgk/app.bsky.feed.post/3lbxahyz5gs2e,"I didn't said the article the original post refers to is not accurate, what I'm saying is that it doesn't prove that covid vaccines don't cause cardiac side effects as @vinguptamd.bsky.social‬ says, misleading people.

There is no need to send more links, indeed, those should be enough",elefante-garcia.bsky.social,[],0,0,0,-0.3818
at://did:plc:gqqmq7ngvoonjhfqn4yo6tr2/app.bsky.feed.post/3lbxaf2w6u22e,".modernia 

>log in twitter

>see anitvax post

>""vaccines are good!""

>""big deal of a vaccine, why don't you cure polio? Vaccines bad""

>""that is what the vaccine is for lol""

>""nuh uh, that is the vaccine! I want the cure for it!""",rosemobboss.bsky.social,[],0,0,0,0.5229
at://did:plc:icvkgui7fq3cstirike7kcta/app.bsky.feed.post/3lbxabp3f322s,"He puts endanger our health risk in the public once he don't believe things like vaccines or pandemics. His practice license should be revoked and barred him into any medical like conference, on the news, or writing the books. Why is he becoming a doctor in the first place if he don't believe it.",crimsonwolf190.bsky.social,[],1,0,0,-0.1803
at://did:plc:mj25u4hocfmg6a7t2rxwbycg/app.bsky.feed.post/3lbxa5e3t2325,"HPV vaccines linked to drop in cervical cancer deaths

From 2013-2015 to 2019-2021, mortality decreased 15.2% per year.

www.cidrap.umn.edu/h...",cidrap.bsky.social,[],17,0,7,-0.7579
at://did:plc:moae3o55mrfyxtgo4mq5uqgv/app.bsky.feed.post/3lbxa5arbms2l,Don't forget about all the vaccines available for domestic and farm animals that will dry up.,raw7020204.bsky.social,[],1,0,0,0.1695
at://did:plc:svely2dqtzux55abqec6de2v/app.bsky.feed.post/3lbxa3zoo3s2z,"His misinformation on vaccines I can't even post, they make me very disgusted. This is actually quite vile & ignorant as well.",petermorley.bsky.social,[],4,0,2,-0.8922
at://did:plc:b4z2w4btpsuvethdvm2nwjfc/app.bsky.feed.post/3lbxa364vcc2i,Vaccines are like giving your immune system wanted posters for diseases.,balthazar3827.bsky.social,[],2,0,0,0.7269
at://did:plc:bk5ft24dkxyi4kxyyi7hmy6t/app.bsky.feed.post/3lbxa2w4bf223,he does heroin and doesn’t like vaccines,purppplehaze.bsky.social,[],1,0,1,-0.1779
at://did:plc:3ep4kwsgja3ryz4gf76vzepv/app.bsky.feed.post/3lbxa277i6225,"""Research shows recent COVID-19 vaccines are about 70% effective at preventing serious COVID-19 and hospitalization as well as long COVID."" I guess the other 30% should be ignored.",jimsees.bsky.social,[],0,0,0,0.3612
at://did:plc:kw6twe5efjh3wuy34da4kp5b/app.bsky.feed.post/3lbx7zd4pgc2t,"Just got both my updated COVID and flu vaccines, both in the same arm. We’ll see how that arm feels tomorrow!",barbarajchin.longisland.nyc,[],0,0,0,-0.4389
at://did:plc:hpk4tl4a5tytwoaro4immglk/app.bsky.feed.post/3lbx7yaz6pk2p,"Lack of access to flu and COVID vaccines is a real problem in my riding. Families are being required to make different appointments in different locations, for something that is a basic public health offering. We need access to vaccines in every community for everyone.

youtu.be/YvjLQmc8nSU",meganmitton.bsky.social,[],7,0,2,-0.765
at://did:plc:nvpxbdnkhp3ztkyw5fqwdrok/app.bsky.feed.post/3lbx7xa73722q,Imagine still complaining about Covid vaccines almost five years into a pandemic.,jenipedia.bsky.social,[],0,0,0,-0.2023
at://did:plc:lsmgyfi33wbzo7f7ip2iojpb/app.bsky.feed.post/3lbx7vbyntk25,"Covid vaccine #8 today. Follows RSV, Shingrix, Flu, and Hep this year, and a lifetime of various vaccines.

Politicians who use vaccination as a wedge are immoral assholes.

Vaccines are safe modern miracles. Protect your health and those around you.",not-on-my-watch.bsky.social,[],1,0,0,-0.5994
at://did:plc:dincp5is77j3arokqffp5egl/app.bsky.feed.post/3lbx7v77jcc2k,"Interesting, Measles cases decreased substantially in the US following the introduction of vaccines. 

But I guess that's a coincidence, as it is for all other illnesses that are virtually eradicated, or at such low levels, you've never heard of them.

www.cdc.gov/measles/data...",driancopeland.bsky.social,[],3,0,1,-0.7269
at://did:plc:22pon7kiunnynxuzjuojbc6p/app.bsky.feed.post/3lbx7v3e52k26,"""FDA is investigating the known risk of hematologic malignancies with serious outcomes, including those such as hospitalization, the requirement for allogeneic hematopoietic stem cell transplantation, and death, and is evaluating the need for further regulatory action."" www.fda.gov/vaccines-blo...",leighturner.bsky.social,[],0,0,0,-0.743
at://did:plc:cjjugb3awx3lrfvxz5uysg2x/app.bsky.feed.post/3lbx7uwa3zs2c,so if you get the highest position at NHS if you are against vaccines and lockdowns to protect people ?????  Then Trump will advocate bleach against COVID again ????  This is nuts,readertabitha.bsky.social,[],0,0,0,0.3094
